CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
100073069,11/08/2011,14:22:00,11/08/2011,14:25:00,46,11/08/2011,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BRONX,REAR OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,1006826,250651,,BLACK,M,,40.854633375,-73.918392876,"(40.854633375, -73.918392876)",PATROL BORO BRONX,,25-44,UNKNOWN,M
100073193,01/04/2019,08:00:00,01/04/2019,08:05:00,83,01/04/2019,117,DANGEROUS DRUGS,520,"CONTROLLED SUBSTANCE, SALE 4",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,,1001995,193367,65+,WHITE HISPANIC,M,,40.69741494400005,-73.93600741799997,"(40.69741494400005, -73.93600741799997)",PATROL BORO BKLYN NORTH,,UNKNOWN,UNKNOWN,E
100073227,05/11/2020,19:45:00,05/11/2020,19:48:00,43,05/11/2020,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,,,879,1018882,243356,25-44,BLACK HISPANIC,M,,40.83457169800005,-73.87485011499997,"(40.83457169800005, -73.87485011499997)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,E
100073441,09/24/2010,18:25:00,,,33,09/24/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,MANHATTAN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,999318,245037,,,,,40.839240603,-73.945545685,"(40.839240603, -73.945545685)",PATROL BORO MAN NORTH,,45-64,BLACK,M
100073457,06/08/2009,03:30:00,,,75,06/08/2009,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,"UNITY PLAZA (SITES 17,24,25A)",410,1012851,182782,,UNKNOWN,M,,40.668333118,-73.896902238,"(40.668333118, -73.896902238)",PATROL BORO BKLYN NORTH,,18-24,BLACK,M
100073458,09/30/2018,18:00:00,10/02/2018,07:00:00,45,10/05/2018,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1033257,254032,UNKNOWN,UNKNOWN,U,,40.86380604200008,-73.82282456899996,"(40.863806042, -73.822824569)",PATROL BORO BRONX,,25-44,BLACK,F
100073665,01/13/2019,21:50:00,01/13/2019,21:55:00,60,01/13/2019,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,,992743,152886,UNKNOWN,UNKNOWN,U,,40.58631700300003,-73.96942397599996,"(40.58631700300003, -73.96942397599996)",PATROL BORO BKLYN SOUTH,,18-24,WHITE,F
100073771,05/30/2019,04:00:00,05/30/2019,04:45:00,81,05/30/2019,109,GRAND LARCENY,443,"LARCENY,GRAND OF BICYCLE",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1002357,190229,,,,,40.688801126000044,-73.93471036799998,"(40.688801126000044, -73.93471036799998)",PATROL BORO BKLYN NORTH,,25-44,WHITE,M
100073970,05/24/2009,21:54:00,,,23,05/24/2009,126,MISCELLANEOUS PENAL LAW,117,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,676,1000866,226632,,UNKNOWN,,,40.788721243,-73.939996774,"(40.788721243, -73.939996774)",PATROL BORO MAN NORTH,,25-44,BLACK,M
100074183,12/23/2016,21:15:00,12/23/2016,21:40:00,71,12/23/2016,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,999038,180397,25-44,BLACK,F,,40.661820669,-73.946699742,"(40.661820669, -73.946699742)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
100074366,07/16/2018,13:40:00,07/16/2018,14:00:00,75,07/16/2018,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,,1017036,183890,UNKNOWN,UNKNOWN,U,,40.67135982000008,-73.88181102299995,"(40.67135982, -73.881811023)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
100074464,12/21/2006,15:00:00,12/21/2006,15:07:00,103,12/21/2006,117,DANGEROUS DRUGS,503,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1040590,196082,,,,,40.704705418,-73.796799376,"(40.704705418, -73.796799376)",PATROL BORO QUEENS SOUTH,,,UNKNOWN,E
100074483,11/06/2019,12:05:00,11/06/2019,12:15:00,49,11/06/2019,678,MISCELLANEOUS PENAL LAW,201,"TRESPASS 4,CRIMINAL SUB 2",COMPLETED,VIOLATION,BRONX,REAR OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,,,,1026330,248545,45-64,WHITE,F,,40.848781624000026,-73.84790240599993,"(40.848781624000026, -73.84790240599993)",PATROL BORO BRONX,,25-44,WHITE,M
100074528,10/13/2020,07:15:00,10/13/2020,07:30:00,83,10/13/2020,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,1009950,192049,45-64,BLACK,M,,40.69377781500003,-73.90732424299993,"(40.69377781500003, -73.90732424299993)",PATROL BORO BKLYN NORTH,,45-64,BLACK,F
100074771,09/30/2010,01:30:00,09/30/2010,01:40:00,123,09/30/2010,126,MISCELLANEOUS PENAL LAW,461,UNAUTHORIZED USE VEHICLE 2,COMPLETED,FELONY,STATEN ISLAND,FRONT OF,PARKING LOT/GARAGE (PUBLIC),N.Y. POLICE DEPT,0,NA,,NA,917521,125832,,,,,40.511812076,-74.239979323,"(40.511812076, -74.239979323)",PATROL BORO STATEN ISLAND,,,UNKNOWN,M
100074859,03/26/2007,16:30:00,,,25,03/26/2007,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,43103,1001508,232696,18-24,BLACK,F,,40.805364044,-73.937662763,"(40.805364044, -73.937662763)",PATROL BORO MAN NORTH,,45-64,BLACK,F
100075146,11/14/2015,18:00:00,01/18/2016,16:30:00,115,01/18/2016,353,UNAUTHORIZED USE OF A VEHICLE,462,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,,,NA,1018521,219558,45-64,UNKNOWN,M,,40.76925417,-73.876276142,"(40.76925417, -73.876276142)",PATROL BORO QUEENS NORTH,,UNKNOWN,UNKNOWN,D
100075147,06/24/2006,10:00:00,06/26/2006,07:46:00,48,06/26/2006,107,BURGLARY,213,"BURGLARY,COMMERCIAL,NIGHT",ATTEMPTED,FELONY,BRONX,INSIDE,CHURCH,N.Y. POLICE DEPT,0,NA,,NA,1014628,247703,,UNKNOWN,,,40.846518596,-73.890203295,"(40.846518596, -73.890203295)",PATROL BORO BRONX,,,UNKNOWN,D
100075275,02/06/2010,23:00:00,02/07/2010,00:55:00,105,02/07/2010,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1057787,191399,,,,,40.691725527,-73.734826239,"(40.691725527, -73.734826239)",PATROL BORO QUEENS SOUTH,,18-24,BLACK,F
100075632,09/25/2015,09:15:00,09/25/2015,09:20:00,62,09/25/2015,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,NA,982146,159220,UNKNOWN,UNKNOWN,U,,40.603706378,-74.007578473,"(40.603706378, -74.007578473)",PATROL BORO BKLYN SOUTH,,UNKNOWN,UNKNOWN,D
100075838,12/07/2020,22:40:00,12/07/2020,22:45:00,112,12/07/2020,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,,PUBLIC BUILDING,N.Y. POLICE DEPT,0,,,,1027622,205935,18-24,BLACK,U,,40.73182256200005,-73.84350759799997,"(40.73182256200005, -73.84350759799997)",PATROL BORO QUEENS NORTH,,45-64,ASIAN / PACIFIC ISLANDER,M
100075933,11/24/2007,01:00:00,11/24/2007,05:28:00,25,11/24/2007,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,999449,230611,18-24,WHITE HISPANIC,M,,40.799645073,-73.945104921,"(40.799645073, -73.945104921)",PATROL BORO MAN NORTH,,18-24,WHITE HISPANIC,F
100075986,12/13/2010,16:32:00,12/13/2010,18:30:00,28,12/13/2010,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,TELECOMM. STORE,N.Y. POLICE DEPT,0,NA,,NA,997571,234556,,,,,40.810476043,-73.951880151,"(40.810476043, -73.951880151)",PATROL BORO MAN NORTH,,,UNKNOWN,D
100076052,10/20/2009,16:00:00,10/20/2009,16:15:00,75,10/20/2009,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,"UNITY PLAZA (SITES 17,24,25A)",410,1012851,182782,,,,,40.668333118,-73.896902238,"(40.668333118, -73.896902238)",PATROL BORO BKLYN NORTH,,45-64,WHITE HISPANIC,F
100076203,08/15/2013,22:00:00,08/15/2013,22:10:00,81,08/15/2013,109,GRAND LARCENY,404,"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1006489,190021,,BLACK,M,,40.688220797,-73.9198117,"(40.688220797, -73.9198117)",PATROL BORO BKLYN NORTH,,<18,BLACK,F
100076235,07/23/2016,20:06:00,07/23/2016,20:09:00,41,07/23/2016,117,DANGEROUS DRUGS,505,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,FELONY,BRONX,,STREET,N.Y. POLICE DEPT,0,,,NA,1012522,239685,25-44,BLACK HISPANIC,M,,40.824518508,-73.897849003,"(40.824518508, -73.897849003)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,E
100076237,05/03/2016,16:20:00,05/03/2016,17:00:00,75,05/03/2016,121,CRIMINAL MISCHIEF & RELATED OF,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,,,NA,1020970,188853,UNKNOWN,UNKNOWN,U,,40.684966677,-73.867602306,"(40.684966677, -73.867602306)",PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,F
100076412,05/01/2018,09:30:00,05/01/2018,09:39:00,75,05/01/2018,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,,,,1016709,175702,UNKNOWN,UNKNOWN,M,,40.64888678500005,-73.88302923999998,"(40.648886785, -73.88302924)",PATROL BORO BKLYN NORTH,,45-64,UNKNOWN,F
100076555,09/20/2018,20:30:00,09/20/2018,20:30:00,115,09/24/2018,352,CRIMINAL TRESPASS,205,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,BEAUTY & NAIL SALON,N.Y. POLICE DEPT,0,,,,1019300,212087,UNKNOWN,WHITE HISPANIC,F,,40.74874515100004,-73.87350274499995,"(40.748745151, -73.873502745)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,F
100076727,08/26/2014,21:45:00,08/26/2014,21:45:00,109,08/26/2014,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,,OTHER,N.Y. POLICE DEPT,0,,,NA,1039388,216893,,,,,40.76183393,-73.800964082,"(40.76183393, -73.800964082)",PATROL BORO QUEENS NORTH,,,UNKNOWN,D
100076984,12/24/2010,09:30:00,12/24/2010,09:45:00,18,12/24/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,991684,217124,25-44,BLACK,M,,40.76263677,-73.973165867,"(40.76263677, -73.973165867)",PATROL BORO MAN SOUTH,,18-24,BLACK,F
100077259,04/22/2008,09:00:00,04/22/2008,09:20:00,19,04/22/2008,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,996654,221680,,BLACK,M,,40.775136231,-73.955216534,"(40.775136231, -73.955216534)",PATROL BORO MAN NORTH,,45-64,BLACK,M
100077311,09/17/2018,14:39:00,09/17/2018,14:45:00,1,09/17/2018,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,HOTEL/MOTEL,N.Y. POLICE DEPT,0,,,,983672,197651,UNKNOWN,UNKNOWN,M,,40.709191290000035,-74.00208626299997,"(40.70919129, -74.002086263)",PATROL BORO MAN SOUTH,,25-44,WHITE HISPANIC,F
100077448,05/21/2008,08:00:00,05/21/2008,08:10:00,45,05/21/2008,348,VEHICLE AND TRAFFIC LAWS,916,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1031111,256824,,,,,40.871480871,-73.830563541,"(40.871480871, -73.830563541)",PATROL BORO BRONX,,<18,BLACK,M
100077867,12/12/2006,21:00:00,12/13/2006,11:00:00,120,12/13/2006,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,STATEN ISLAND,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,MARINER'S HARBOR,1287,938890,170112,,,,,40.633486765,-74.163427185,"(40.633486765, -74.163427185)",PATROL BORO STATEN ISLAND,,25-44,BLACK,M
100077904,06/04/2012,11:33:00,06/04/2012,13:02:00,88,06/04/2012,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,990421,188642,,,,,40.684461543,-73.97775121,"(40.684461543, -73.97775121)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
100078147,11/01/2016,10:30:00,11/01/2016,10:35:00,40,11/01/2016,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BRONX,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,,,NA,1004626,235172,45-64,BLACK,M,,40.812153337,-73.926392532,"(40.812153337, -73.926392532)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,D
100078160,11/16/2015,09:00:00,11/16/2015,09:30:00,105,11/16/2015,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1048039,178985,UNKNOWN,UNKNOWN,U,,40.657727629,-73.770094944,"(40.657727629, -73.770094944)",PATROL BORO QUEENS SOUTH,,25-44,WHITE HISPANIC,F
100078187,08/07/2010,11:00:00,,,73,08/07/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,1010336,181998,,,,,40.66618898,-73.905971188,"(40.66618898, -73.905971188)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
100078213,03/24/2015,02:00:00,03/24/2015,19:45:00,110,03/24/2015,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,1020255,210816,,UNKNOWN,M,,40.745252741,-73.87006287,"(40.745252741, -73.87006287)",PATROL BORO QUEENS NORTH,,45-64,WHITE HISPANIC,M
100078491,05/08/2019,18:30:00,05/08/2019,19:00:00,70,07/11/2019,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,994872,171409,UNKNOWN,UNKNOWN,U,,40.637156533000045,-73.96172977599997,"(40.637156533000045, -73.96172977599997)",PATROL BORO BKLYN SOUTH,,25-44,BLACK,F
100078499,10/23/2007,13:25:00,,,46,10/23/2007,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",ATTEMPTED,MISDEMEANOR,BRONX,INSIDE,DEPARTMENT STORE,N.Y. POLICE DEPT,0,NA,,NA,1013790,253301,,,,,40.861886273,-73.89320749,"(40.861886273, -73.89320749)",PATROL BORO BRONX,,,UNKNOWN,D
100078559,06/30/2014,18:15:00,06/30/2014,18:28:00,60,06/30/2014,107,BURGLARY,223,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,NA,994560,151212,,UNKNOWN,U,,40.581720278,-73.962884761,"(40.581720278, -73.962884761)",PATROL BORO BKLYN SOUTH,,18-24,WHITE HISPANIC,M
100078829,09/06/2019,09:00:00,09/06/2019,09:10:00,32,09/06/2019,106,FELONY ASSAULT,105,STRANGULATION 1ST,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,,,,999168,236071,45-64,BLACK,F,,40.814631743000064,-73.94610771899994,"(40.814631743000064, -73.94610771899994)",PATROL BORO MAN NORTH,,65+,BLACK,M
100079007,08/16/2008,01:15:00,08/16/2008,01:22:00,26,08/16/2008,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,GROCERY/BODEGA,POLICE DEPT NYC,69,NA,,NA,995310,235502,<18,BLACK,M,,40.813075669,-73.960046316,"(40.813075669, -73.960046316)",PATROL BORO MAN NORTH,,,UNKNOWN,D
100079057,02/23/2010,13:45:00,02/23/2010,13:58:00,104,02/23/2010,105,ROBBERY,399,"ROBBERY,COMMERCIAL UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,NA,,NA,1011682,199506,,,,,40.714240319,-73.901048078,"(40.714240319, -73.901048078)",PATROL BORO QUEENS NORTH,,,UNKNOWN,D
100079454,03/24/2019,02:05:00,03/24/2019,02:11:00,49,03/24/2019,105,ROBBERY,394,"ROBBERY,LICENSED FOR HIRE VEHICLE",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,,,,1025254,256979,18-24,BLACK,M,,40.87193544900003,-73.85174002899998,"(40.87193544900003, -73.85174002899998)",PATROL BORO BRONX,,45-64,UNKNOWN,M
100079462,02/17/2016,02:20:00,02/17/2016,02:25:00,103,02/17/2016,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,,,NA,1043388,194390,25-44,WHITE HISPANIC,M,,40.700043031,-73.786722696,"(40.700043031, -73.786722696)",PATROL BORO QUEENS SOUTH,,UNKNOWN,UNKNOWN,E
100079564,12/04/2008,04:51:00,,,77,12/04/2008,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,994764,186493,,UNKNOWN,,,40.678558934,-73.962095391,"(40.678558934, -73.962095391)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
100079594,11/23/2017,06:50:00,11/23/2017,07:30:00,120,11/24/2017,107,BURGLARY,211,"BURGLARY,COMMERCIAL,DAY",COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,,,NA,966243,162383,,,,,40.612370118,-74.064857593,"(40.612370118, -74.064857593)",PATROL BORO STATEN ISLAND,,UNKNOWN,UNKNOWN,D
100079665,10/17/2015,03:05:00,,,73,10/17/2015,105,ROBBERY,384,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,,,NA,1011537,181361,UNKNOWN,UNKNOWN,U,,40.664436938,-73.901644615,"(40.664436938, -73.901644615)",PATROL BORO BKLYN NORTH,,45-64,BLACK,F
100079766,07/03/2009,19:20:00,07/03/2009,19:30:00,78,07/03/2009,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,990017,185535,18-24,BLACK HISPANIC,F,,40.675933804,-73.979210537,"(40.675933804, -73.979210537)",PATROL BORO BKLYN SOUTH,,25-44,BLACK HISPANIC,F
